transaction_id,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,account_id,account_type,account_number,balance,customer_id,name,email,phone,address,dob,created_at
5a92bc5e-d985-42cc-91db-0a10c65f04f9,2025-01-29T16:20:05.394932,2800.33,payment,"Stanton, English and Mcdonald",Lake Sharon,False,False,30113.21,32913.54,b84fbcf4-f15e-4fc5-be86-314eb3270a71,savings,UZBM48909010016761,45918.65,f891cd7c-e9b9-465e-a22e-694c2f3b08a0,Ashley Bird,shawn88@example.com,(687)443-1527,"9329 Wilcox Passage Suite 161, East Thomas, IA 01396",1956-12-30,2022-11-18T19:47:16.118961
3127cab7-2524-40e7-a77f-fd126d7cd524,2025-01-01T00:49:15.360494,1358.91,withdrawal,Erickson-Barnett,Lake Christie,False,False,52305.34,50946.43,48892d55-8cc4-460f-b82e-55f9d054396a,credit,CEQC44294440192927,59654.99,f891cd7c-e9b9-465e-a22e-694c2f3b08a0,Ashley Bird,shawn88@example.com,(687)443-1527,"9329 Wilcox Passage Suite 161, East Thomas, IA 01396",1956-12-30,2021-12-12T07:58:20.850303
5277801c-46da-48bd-8b8b-7017942254d4,2025-04-03T19:01:05.094975,860.52,transfer,Fischer and Sons,South Lynn,False,False,48139.63,47279.11,bddee081-8d95-406c-a925-be13730fc0e9,savings,VGTU11192692124471,52146.1,da768069-b115-4b81-a303-9cb0bb76fc78,Robert Soto,daniellereynolds@example.org,001-393-479-6603x3419,"1478 Harper Ridge, Matthewsstad, MI 60513",1981-03-30,2023-05-13T20:12:57.774046
0b727904-1355-4630-90dd-ec9612aa51b6,2025-03-15T23:02:59.461305,258.38,deposit,Myers and Sons,Myersborough,True,False,30207.14,30465.52,6c03b516-f1a9-465d-b315-bdcb90e8c51f,savings,XVVC89490580778795,44113.23,3047d14c-b6c9-442e-9979-0fd110826b3f,Christopher Gutierrez,ybell@example.org,793.427.1040x5411,"181 Wheeler Ridges, Bushchester, SD 22127",1980-07-23,2022-03-20T22:07:44.837997
f5f39f95-3e95-49b9-8daf-38fd25c7d1b9,2025-01-25T01:04:41.945884,273.73,deposit,Jones-Richmond,Donaldfurt,False,False,11454.49,11728.22,af7a5370-602a-460e-9357-8a2584fb56af,checking,UGKQ11288013361386,19165.32,923b71c5-028c-4467-881c-5f06b6a1ad1b,Stephen Sanchez,qhudson@example.com,207-552-7354x54948,"8377 Mcguire Course Suite 363, Elizabethstad, NJ 73045",1975-05-14,2023-05-28T19:26:43.139112
af7e0225-13af-4a85-b36d-da06572b3abc,2025-01-12T22:38:47.595865,1781.34,payment,"Willis, Chambers and Harris",Lake Joshua,False,False,31630.18,33411.52,7f8e1f3c-edf0-47f9-b9fe-76881579a027,savings,CYJK56168147214586,28020.6,7a19e43f-d7ee-40b1-8334-700e4491578d,Lauren Cortez,elijah53@example.com,001-437-785-4777,"80801 Kathy Loop Apt. 312, East Williamstad, AR 81481",1982-08-18,2022-10-06T06:41:07.840759
14baf752-2408-45f8-9184-ccdbe26fe141,2025-02-01T16:14:26.172394,4868.54,purchase,"Wilson, Collins and Garcia",Hallmouth,False,False,79497.08,74628.54,989b95e3-8297-4800-9eab-29cf6c5095ab,checking,OMLH26909738468950,82410.76,44306ed8-cd73-4671-9027-75c3fbbbc773,Valerie Gray,maria95@example.net,610.934.1316,"55341 Amanda Gardens Apt. 764, Lake Mark, WI 07832",1954-11-02,2025-02-24T20:36:34.446465
95952f03-962f-487a-956a-40232761b343,2025-01-29T21:44:03.420047,469.12,transfer,Weaver PLC,Hernandezmouth,False,False,85601.25,85132.13,cb56693a-f4ad-41b3-bf6e-901dd1bbf83a,checking,ACAN18175344300910,88151.68,da7f0890-f106-4b22-95ea-ffb3af50dc4b,Jacob Preston,ykline@example.com,(877)458-4161,"15447 Jackson Mills Suite 705, Hillton, CA 88474",1982-08-12,2024-12-10T10:23:09.840513
f5229f7f-ed1a-425f-a595-0d8447a7b0e2,2025-03-26T15:54:48.158232,1555.41,deposit,James LLC,Lake Stevenshire,False,False,95040.41,96595.82,12840955-85e6-4e84-8952-4a1da3e2ed13,credit,JPZS85158328182688,98432.36,2e22cc7f-a786-4b80-909c-5a96037f376f,Jason Pierce,millerpatrick@example.com,983.780.6578,"PSC 8564, Box 2059, APO AE 04341",2000-03-05,2022-02-15T01:35:20.852448
1523f026-d13b-476b-bed5-7610afabb32b,2025-01-17T07:04:51.820308,4737.5,transfer,"Holt, Bauer and Blake",New Dakota,False,False,21062.45,16324.95,9bf397c3-c727-4e0d-8222-3c418a3b34ee,savings,IAKM82996291450461,26755.48,e7fe30d5-3f9b-44de-aae5-1097cbbd8243,Susan Murray MD,tyronemoran@example.net,001-446-377-3782x639,"8404 Monroe Prairie Suite 278, Reedside, WV 71729",1964-11-29,2022-08-14T04:47:07.298045
91eee049-59c1-456d-bea4-93e9099d28e6,2025-04-07T12:00:09.057801,920.85,deposit,"Moyer, Grimes and Allen",Copelandchester,False,False,88656.1,89576.95,e3f479fb-b059-4346-8b4f-aad37ac1196a,credit,RMIC68622783769389,85124.03,4d2c74a9-6738-4644-90a9-b15a58041152,Teresa Powers,heather62@example.com,(428)873-3427x0866,"1751 Brett Lane, Port Charlesshire, VA 88509",1977-04-07,2025-04-02T02:41:22.620262
81cdb369-dc27-49ee-8a98-c92550beea9f,2025-02-10T18:56:33.305999,2440.1,deposit,"Garcia, Carrillo and Kirby",Rebeccahaven,True,False,62453.1,64893.2,bd1d69b6-8f30-4f6d-ad72-946c305c47ad,checking,DBSU67899405391037,70023.63,55a766a2-53b6-4ffe-9715-73db067ae9df,Alicia Lewis,anaacosta@example.net,(214)534-1036x97117,"0953 Lopez Skyway Apt. 851, South Morganton, SC 51210",2005-12-22,2024-11-20T23:59:33.994221
600e2607-a6c4-40ba-8335-b5cef96316a4,2025-02-01T19:23:54.426354,1414.88,transfer,"Huff, Bird and Miller",Lake Lindabury,False,False,56329.56,54914.68,53d2cd22-1b66-44b5-95f9-1ffd91f8920d,credit,KKMX99023557702727,66636.98,78f4895d-3532-4b71-86aa-0a399c539398,Michael Poole,kburns@example.net,766-271-1684x577,"751 Robinson Meadow, South Joseph, MP 37672",1962-03-25,2024-09-12T01:56:30.944366
51b8eddd-b2bb-444e-bb53-e1116e13f0b2,2025-02-26T15:56:02.822522,2031.4,purchase,Garza Ltd,Daltonfort,False,False,84416.93,82385.53,de599e17-48b6-4cc6-9571-a883a9bbc057,savings,SNZN95832197199758,96507.36,8f99ff90-f4f9-4aca-b174-f07cf64b83f3,Terry Jones,vincentdillon@example.com,346.902.2356x97252,"0074 Kathleen Extension, South Kristen, WI 12040",1948-01-24,2020-07-06T20:38:17.456696
1665bcea-0811-41ec-9fb5-472b12234958,2025-02-24T05:37:54.841906,3249.01,payment,"Bennett, Stone and Schaefer",Williamsville,False,False,64893.2,68142.21,bd1d69b6-8f30-4f6d-ad72-946c305c47ad,checking,DBSU67899405391037,70023.63,55a766a2-53b6-4ffe-9715-73db067ae9df,Alicia Lewis,anaacosta@example.net,(214)534-1036x97117,"0953 Lopez Skyway Apt. 851, South Morganton, SC 51210",2005-12-22,2024-11-20T23:59:33.994221
7307b9db-7100-4cdb-966f-3d211d6f653c,2025-02-27T02:31:04.523462,2070.14,payment,"Finley, Johnston and Wilson",West Betty,False,False,99497.83,101567.97,82d51230-64b6-4fa0-98c2-3c235e22260f,checking,JWWQ26292518812520,89823.6,170bfd3a-6a22-4e89-9d7c-b0c12ee90b27,Mr. Thomas Miller,michaelcooper@example.org,375.471.7751x40105,"USNS Black, FPO AP 21490",1961-10-08,2024-01-12T11:47:56.452699
85b0d88b-90b2-40b4-b568-beba9ab68d21,2025-03-10T14:41:46.231979,334.97,deposit,"Fisher, Long and Garner",Deborahmouth,False,False,65317.49,65652.46,82ee11d1-830a-46f0-af16-b42314b97791,savings,VTCK70184094353344,75153.4,4d2c74a9-6738-4644-90a9-b15a58041152,Teresa Powers,heather62@example.com,(428)873-3427x0866,"1751 Brett Lane, Port Charlesshire, VA 88509",1977-04-07,2022-10-20T22:56:26.296593
09c95e48-8bd5-4dcb-8597-3a33735d8b49,2025-03-24T10:30:42.400759,3937.7,payment,"Boyer, Johnson and Ross",Caldwelltown,False,False,31545.52,35483.22,bebbf80a-3241-4577-8bb5-61d9be969c12,credit,GATY40777809733977,38657.72,65605445-0dab-4261-a6e0-5e82259cc0f7,Michelle Fletcher,rodney65@example.com,637-648-9691x085,"54544 Lopez Path Apt. 096, Erintown, SD 65692",2007-02-03,2022-02-28T00:30:31.578761
71490a8a-2df6-4c24-8cf7-282e3e4d13ef,2025-01-21T21:32:56.987936,3698.14,purchase,Johnson LLC,West Samanthatown,False,False,107742.93,104044.79,fcc1cab6-1187-47dc-a5ea-42e8136f4ef7,checking,SYFT84257991366210,92972.81,2446a98e-ada1-4060-a1b5-7fbc77cf0ad5,Taylor Jones DVM,mitchellhector@example.org,001-865-467-6618x25128,"04786 Morrow Gateway, Reedview, ID 95531",1991-04-26,2021-01-24T06:20:37.735033
34a6501b-8795-498e-bdce-fe046b7dfa8f,2025-03-12T12:33:06.623505,2982.4,payment,Howard-Vega,Teresabury,False,False,83206.34,86188.74,cb4a546c-42ef-4f46-8391-65bd6df7542f,credit,OUMN50618091901581,99928.96,a5da3d42-dc98-45fa-88fb-6a7dae0872d3,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-20,2021-07-11T13:37:43.403423
109559a7-b2d8-46ea-9472-4487c948d8ff,2025-01-27T18:13:09.945601,1543.64,transfer,Nguyen Ltd,Kaylaburgh,False,False,67057.61,65513.97,4fd29eed-d856-4b77-987d-4353896bb5f8,credit,TJKC01622499982795,73728.77,5808f1fa-71a0-451c-b7e8-fe85d37d6122,Erika Ramirez,kdiaz@example.org,001-382-880-7374,"434 Jennifer Turnpike, Jonesfort, OR 53035",1975-08-08,2024-11-26T22:00:53.864632
bb66a5f2-1154-4fa6-b47a-d5004d9115ac,2025-01-21T06:05:27.614054,2474.0,withdrawal,"Wong, Yang and Mullins",Port Vincent,False,False,70841.99,68367.99,afc99daa-bf4f-419b-8d40-7d8d7768b6af,savings,XEWW06980420439407,78063.62,569a4a1f-69c1-4a42-8455-f675f1b78b31,Dana Burns,ethompson@example.net,+1-255-424-1406,"33468 Michelle Trafficway, South Rhondaburgh, PA 01610",1954-06-24,2023-06-13T13:53:02.182257
7a516202-ab72-4f74-914f-e75d3c9ad291,2025-01-09T14:18:57.400798,4436.87,transfer,Jensen-Singh,West Maria,False,False,49039.63,44602.76,1ab6237f-9626-495e-9753-e0fd30801b2b,credit,ZQIR94769735779071,42934.0,8278d09b-5ad5-4b10-a36c-4e4f8d1de83a,Steven Hunter,snguyen@example.com,+1-823-266-2994,"9957 Ramos Forest, Leonburgh, TN 11615",1958-07-24,2021-05-10T23:25:31.910573
12585ac3-4d0a-444d-a115-526ff366a80e,2025-01-10T19:10:11.895911,2267.61,transfer,"Davis, Sullivan and Howell",Port Patrick,False,False,3110.06,842.45,1f9f5c71-20d5-457b-8d70-f2d087331d7e,credit,RPUY25639427881658,8931.04,a130f765-1188-4e93-a8f2-07d9e47e760e,Lauren Williams,barnesbrandy@example.net,343-353-4624x75107,"51354 Samuel Plains Suite 980, Sarahville, FM 18102",1957-03-31,2020-01-21T09:00:48.144119
7b2cf5f5-5227-4066-8393-bcd8dc6f6d94,2025-01-26T14:28:18.931553,3409.18,transfer,"Washington, Rogers and Kim",Kariburgh,False,False,97562.87,94153.69,222cffb0-1bca-4ae9-8c02-d73531074e6e,savings,VDXH72138658902601,93954.07,0abd3392-85ad-4a97-aeab-205ccb0990a1,Christopher Owens,wmartinez@example.org,447.341.1249x035,"8044 Anthony Lodge Suite 883, South Curtisberg, DE 02068",1943-06-16,2024-05-02T17:20:38.337454
1156f757-04eb-4d88-abf8-19c1f7a7ea76,2025-02-01T05:18:24.539292,4951.49,withdrawal,Lopez LLC,Katherineside,False,False,35483.22,30531.73,bebbf80a-3241-4577-8bb5-61d9be969c12,credit,GATY40777809733977,38657.72,65605445-0dab-4261-a6e0-5e82259cc0f7,Michelle Fletcher,rodney65@example.com,637-648-9691x085,"54544 Lopez Path Apt. 096, Erintown, SD 65692",2007-02-03,2022-02-28T00:30:31.578761
63b93295-3c47-4701-86bd-24c01fac2096,2025-01-18T05:01:28.854797,316.74,withdrawal,"Dominguez, Gonzalez and Davis",Phelpsberg,False,False,2453.28,2136.54,3411568a-c7cd-4eae-a3b8-2931463f8399,checking,XXLG68222394312908,1213.38,292d8c66-4b19-41d8-88ac-d9e52c457836,Morgan Munoz,davissuzanne@example.net,001-604-490-2787,"Unit 6717 Box 5655, DPO AP 14211",1997-08-03,2022-06-06T08:24:44.159163
e9ac79e0-8d7b-47e4-a387-e0dbcbb10283,2025-03-11T05:58:42.853469,4104.66,payment,"Gomez, Anderson and Cruz",Christinaland,False,False,62303.87,66408.53,abd86565-a038-4720-9745-f270446fe6b4,checking,NMNP60083505830033,53382.32,548c776c-cd66-43de-9bad-c289980b8042,Karina Cooper,williamsconnie@example.com,6124770632,"54152 Randy Inlet Apt. 611, East Thomasberg, OR 30148",1974-08-02,2023-08-27T03:44:00.894635
7ad396e4-a6d7-41ee-a174-3053c37abd12,2025-02-01T07:48:21.682309,2161.42,transfer,Ramos Inc,New Eric,False,False,51447.1,49285.68,351a644c-4d82-4c31-910e-adc6e3d07f4f,checking,FBJL56110022557941,49371.97,548c776c-cd66-43de-9bad-c289980b8042,Karina Cooper,williamsconnie@example.com,6124770632,"54152 Randy Inlet Apt. 611, East Thomasberg, OR 30148",1974-08-02,2021-12-17T19:48:05.342295
a8b412ee-204e-4812-b44c-ee24cadb0421,2025-04-07T00:33:42.474064,1910.92,deposit,Simpson Ltd,East Nancy,False,False,68367.99,70278.91,afc99daa-bf4f-419b-8d40-7d8d7768b6af,savings,XEWW06980420439407,78063.62,569a4a1f-69c1-4a42-8455-f675f1b78b31,Dana Burns,ethompson@example.net,+1-255-424-1406,"33468 Michelle Trafficway, South Rhondaburgh, PA 01610",1954-06-24,2023-06-13T13:53:02.182257
e476d207-f42e-4696-9b4e-e3d4fe8153e8,2025-02-12T14:18:48.612877,945.19,transfer,Thomas LLC,North Meredith,False,False,32457.78,31512.59,b412f2ab-ebc1-4382-a38a-7a07d1c16b0a,checking,HLOJ38421503178078,33357.73,2f648fc2-7374-4692-ba7c-e83e92e24b13,Brent Burton,parkerscott@example.net,(621)445-6232x858,"5171 Karen Fork Suite 851, Smithside, DE 60110",1964-04-29,2020-10-23T09:42:12.368166
0941f7a1-7567-4793-b3e3-2ce1c3c68da4,2025-02-16T17:56:55.954515,1445.91,transfer,Perry-Arnold,South Jacob,False,False,37517.24,36071.33,5fa14b52-1b33-4bec-b4b8-e36857a9ec62,checking,TXMX56999880817703,34248.91,268d35e8-eb7a-43c7-b7b7-7350c02e8917,Erin Hernandez,ramireztracey@example.org,+1-742-210-2053,"68117 Strickland Passage, South Williamton, VA 86864",1974-09-21,2022-09-24T20:16:26.779090
6eb5fd5f-03cc-42f4-9b9c-dbe5f7e1b0be,2025-02-20T03:53:44.164331,363.37,purchase,Burton-Oneal,Francisstad,True,False,34364.73,34001.36,d9f1152b-2453-4b80-98a3-b287f4b9bcde,savings,KPOK94929955620533,30374.07,69d7358e-b2f0-4471-a062-9440ccfcd6c7,Karen Short,kvasquez@example.net,+1-502-829-4131x86999,"9649 Chelsea Streets Apt. 334, East Johnside, CA 21018",1939-06-12,2023-10-02T01:55:17.484215
fda883c2-8449-45c0-b4d0-e60eccaea0c1,2025-03-19T17:12:12.330351,427.89,transfer,Reynolds-Diaz,West Amber,False,False,30531.73,30103.84,bebbf80a-3241-4577-8bb5-61d9be969c12,credit,GATY40777809733977,38657.72,65605445-0dab-4261-a6e0-5e82259cc0f7,Michelle Fletcher,rodney65@example.com,637-648-9691x085,"54544 Lopez Path Apt. 096, Erintown, SD 65692",2007-02-03,2022-02-28T00:30:31.578761
b156c170-b4bc-4d33-9718-1fd8773137e5,2025-01-08T10:51:15.024085,4651.9,payment,"Taylor, Heath and Andersen",Port Amanda,False,False,80784.28,85436.18,5c315493-e172-4fcc-9e81-ec2a82095c4f,savings,ETSP87729343010713,84210.06,cc33ca6e-0ab0-460b-ad46-2deaaa8e3fdf,John Guerrero,maypaul@example.com,(452)370-4774x3490,"693 Mary Viaduct Suite 879, South Kent, MO 94126",1941-08-16,2024-03-18T03:32:08.238334
570b547c-408c-4666-8364-736ce4ed7f70,2025-01-13T10:56:06.607590,2762.49,deposit,"Erickson, Nichols and Garcia",Lake Michael,False,False,82385.53,85148.02,de599e17-48b6-4cc6-9571-a883a9bbc057,savings,SNZN95832197199758,96507.36,8f99ff90-f4f9-4aca-b174-f07cf64b83f3,Terry Jones,vincentdillon@example.com,346.902.2356x97252,"0074 Kathleen Extension, South Kristen, WI 12040",1948-01-24,2020-07-06T20:38:17.456696
5f178082-9772-4d13-9a0d-331c8d551006,2025-03-09T22:04:18.905910,2126.74,transfer,"Nicholson, Walker and Adams",South Christinefort,True,False,8636.68,6509.94,f8731429-307f-47dd-a5dc-c8ca922816c7,checking,FPKL39423733343333,16996.62,4d1b84f5-88b4-4af3-b858-0fba00c6a36b,Raymond Shannon,perezwilliam@example.org,8305756220,"541 Wilson Spring Apt. 238, South Caseymouth, VI 37503",1991-11-12,2024-05-27T21:12:25.075980
5be16a64-d2aa-4254-9091-c9561602e383,2025-02-27T04:11:21.129906,2057.13,withdrawal,Benton and Sons,New Shaneton,False,False,14853.42,12796.29,5368b89c-512e-43c4-bb3a-88ff59ecf97a,credit,ACPD57724599281615,26368.13,87136c17-286e-49ca-b78b-7c20eb1befca,Lisa Mayer,allencarlos@example.net,5792030673,"95995 Kevin Divide Apt. 644, New Stacyburgh, SC 89466",1968-04-24,2022-12-05T21:11:42.941609
ab01c76e-2469-4de7-a595-b0b3df171288,2025-03-28T15:45:06.618792,2842.91,purchase,Dillon-Hernandez,Cameronview,False,False,24872.38,22029.47,4ab15061-0039-4f0e-abbb-202b05ff0c18,checking,KFDM67467621202169,24705.78,898cace7-aee2-448d-8b8f-91164a959c35,Katie Martinez,laurayoung@example.com,3583957829,"669 David Island Apt. 778, Davidside, SC 77543",1951-08-21,2022-07-17T12:53:10.597098
8a96ed7b-8379-4c71-8ee8-d7cef74f7a84,2025-02-25T02:43:06.012137,4808.88,deposit,"Johnson, Harper and Jordan",South Jason,True,False,76892.15,81701.03,94e21ccf-01db-47f9-8598-8cd55fa03883,savings,GTMF71286391741011,69370.32,da768069-b115-4b81-a303-9cb0bb76fc78,Robert Soto,daniellereynolds@example.org,001-393-479-6603x3419,"1478 Harper Ridge, Matthewsstad, MI 60513",1981-03-30,2023-01-04T02:43:40.399228
9c5aec4c-842d-4449-9630-79ee74488f0a,2025-02-13T17:36:19.337616,395.78,payment,"Terry, Torres and Hall",Thomasside,False,False,4083.48,4479.26,bfa9cc05-c31a-4956-863f-9046c2f7f6a3,checking,RKOZ60849588039551,14434.25,eb304244-678e-4318-8f37-6c3d572986ce,Jesus Wood,anne49@example.org,759.273.8320x603,"USS Blake, FPO AA 97242",1988-09-17,2025-02-08T06:37:14.512529
530ae590-1978-4ded-a6c7-83794dffef6c,2025-04-05T19:32:42.835057,3155.16,deposit,"Edwards, Smith and Lynch",Brianaland,False,False,15042.13,18197.29,63906f45-c224-4bc2-a338-ba2ebbaeee29,checking,XIZH86632270267288,21797.58,fa6ff4a9-a2c0-4bc2-8567-70f516837c2c,Timothy Duncan,esanchez@example.com,311.265.6670,"33387 Robert Harbors Suite 317, North Deniseside, MP 02435",2005-02-25,2023-10-18T03:57:16.446748
e4e39e52-e8c0-4152-b8e5-0e3f6c453556,2025-03-01T09:05:30.722476,1565.94,payment,"Gutierrez, Martin and Lee",Port Howard,True,False,30465.52,32031.46,6c03b516-f1a9-465d-b315-bdcb90e8c51f,savings,XVVC89490580778795,44113.23,3047d14c-b6c9-442e-9979-0fd110826b3f,Christopher Gutierrez,ybell@example.org,793.427.1040x5411,"181 Wheeler Ridges, Bushchester, SD 22127",1980-07-23,2022-03-20T22:07:44.837997
bffa8cac-45af-4a0a-8b95-219870540c07,2025-03-04T19:38:18.994231,2565.75,deposit,Chandler-Rivera,South Audreyfurt,False,False,16324.95,18890.7,9bf397c3-c727-4e0d-8222-3c418a3b34ee,savings,IAKM82996291450461,26755.48,e7fe30d5-3f9b-44de-aae5-1097cbbd8243,Susan Murray MD,tyronemoran@example.net,001-446-377-3782x639,"8404 Monroe Prairie Suite 278, Reedside, WV 71729",1964-11-29,2022-08-14T04:47:07.298045
d39299dd-adad-4dcd-b05c-fb4a8e0891d8,2025-03-19T20:39:27.329278,4803.1,withdrawal,Horton-Taylor,Isaacport,False,False,14284.47,9481.37,9b5f5153-d281-41d8-b29c-fdde81195408,savings,MXBR68034764472649,23894.89,923b71c5-028c-4467-881c-5f06b6a1ad1b,Stephen Sanchez,qhudson@example.com,207-552-7354x54948,"8377 Mcguire Course Suite 363, Elizabethstad, NJ 73045",1975-05-14,2024-11-02T23:20:32.839980
1d7d7989-459b-491c-a9fb-07960bfa4504,2025-02-04T08:31:07.910431,3476.78,purchase,"Jordan, King and Davis",Richardbury,False,False,56720.04,53243.26,66831689-e8d7-4fe8-91b5-7461bdfa2ae6,savings,PPGS26030299228092,67302.87,8594111f-aba3-4bfa-9346-65e586b5fe07,Brittney Olson,bellangela@example.org,001-649-636-8998x09402,"PSC 5022, Box 9612, APO AP 83492",2005-05-06,2020-04-17T13:25:57.806373
7ff945cd-0a7b-4023-afad-2f181df854c0,2025-02-03T23:20:02.920884,311.78,withdrawal,"Schultz, Morgan and Walton",Andrewton,False,False,10098.15,9786.37,1e764578-e92c-4433-a991-023becf8e6e6,checking,UIKI41496739385258,21999.87,e7fe30d5-3f9b-44de-aae5-1097cbbd8243,Susan Murray MD,tyronemoran@example.net,001-446-377-3782x639,"8404 Monroe Prairie Suite 278, Reedside, WV 71729",1964-11-29,2020-01-21T08:22:52.043357
5eeff863-f5fb-4c5b-962c-d227b1095b59,2025-04-05T23:47:50.388665,3283.32,purchase,Fleming Inc,North Tamara,False,False,47279.11,43995.79,bddee081-8d95-406c-a925-be13730fc0e9,savings,VGTU11192692124471,52146.1,da768069-b115-4b81-a303-9cb0bb76fc78,Robert Soto,daniellereynolds@example.org,001-393-479-6603x3419,"1478 Harper Ridge, Matthewsstad, MI 60513",1981-03-30,2023-05-13T20:12:57.774046
89d20ace-3de7-4c4c-b3d7-78138e92b49b,2025-02-21T04:23:13.562627,417.14,deposit,Murphy LLC,Port Rebeccashire,False,False,49767.58,50184.72,7c13cbc7-76d6-4d53-ae98-077d83e53de0,credit,JDUO97497350208021,51431.16,00b0be18-34c9-4f99-a4fa-d89b8def9571,Meghan Cisneros,melindagregory@example.com,4219355690,"USNV Wallace, FPO AE 75726",1948-08-16,2021-06-26T17:06:16.342809
311b4997-f956-4c66-b4d9-5ea71fc7f592,2025-02-06T06:12:18.134657,3080.91,transfer,Sosa and Sons,Whiteborough,False,False,12552.96,9472.05,a4904d96-b20d-4bda-bc8f-79bdb00a80c3,credit,RRZI50615939982455,16300.78,6cb01cfa-2094-4edf-b96c-728d3b341847,John Archer,smithcarlos@example.com,800.368.4866,"1418 Terri Drives, Peterland, ME 92077",1969-01-04,2023-07-19T01:01:06.048270
06399c51-a8a7-458b-9781-91c3185196d9,2025-04-05T09:19:14.340140,3021.09,purchase,Wiggins and Sons,Audreymouth,False,False,32913.54,29892.45,b84fbcf4-f15e-4fc5-be86-314eb3270a71,savings,UZBM48909010016761,45918.65,f891cd7c-e9b9-465e-a22e-694c2f3b08a0,Ashley Bird,shawn88@example.com,(687)443-1527,"9329 Wilcox Passage Suite 161, East Thomas, IA 01396",1956-12-30,2022-11-18T19:47:16.118961
9f0b3e24-63ad-4e2f-a5fa-fcbe118f5e99,2025-03-10T07:52:33.816340,4040.16,withdrawal,Romero Group,New Benjaminside,False,False,33411.52,29371.36,7f8e1f3c-edf0-47f9-b9fe-76881579a027,savings,CYJK56168147214586,28020.6,7a19e43f-d7ee-40b1-8334-700e4491578d,Lauren Cortez,elijah53@example.com,001-437-785-4777,"80801 Kathy Loop Apt. 312, East Williamstad, AR 81481",1982-08-18,2022-10-06T06:41:07.840759
51747600-4fae-4e60-a110-4e9dfefb8fd6,2025-03-27T22:05:21.081074,3997.86,transfer,Aguirre LLC,Danielburgh,False,False,71524.19,67526.33,f27e0ca8-2262-46f6-9c19-3fa248f278f6,savings,YOVD42241098813858,65364.27,00b0be18-34c9-4f99-a4fa-d89b8def9571,Meghan Cisneros,melindagregory@example.com,4219355690,"USNV Wallace, FPO AE 75726",1948-08-16,2021-09-04T16:18:31.599549
94bba948-de62-44b0-809c-745ed0a306dd,2025-02-27T01:58:06.212857,2979.74,transfer,Mccullough Group,New Eric,False,False,80251.71,77271.97,1b8218ba-7c8a-4070-9098-f1bed04d2cc4,checking,VXRH86384066658004,80942.2,17aa5deb-2df9-4a9c-8960-ee8911684f24,Amy Mendoza,gsimmons@example.com,001-771-815-9212x499,"Unit 8478 Box 9611, DPO AP 85817",1998-12-12,2021-01-25T16:26:52.992651
ed5e829b-af77-4839-bfe1-5ad48b6610c0,2025-03-01T07:33:44.315418,1193.55,deposit,Pace-Mcfarland,Bowersville,False,False,6354.02,7547.57,c66ac202-93c1-453b-967c-54ac49b2ffca,checking,NYAI63331279757366,8670.85,3d14232b-b0b9-4849-b979-17eb141daccd,David Murphy,jimenezryan@example.org,(783)888-5160x6071,"1605 Laurie River Suite 516, East Ryanfurt, NC 10809",1966-03-05,2024-02-02T05:29:36.029258
80eafad3-36c9-41bb-bd3a-fbca753ff988,2025-03-06T16:26:24.957747,3673.13,payment,Morgan LLC,East Susan,False,False,75529.01,79202.14,779bc97d-6ce8-45dc-b75d-4334064454be,credit,AFCI65669380118489,63789.56,d13ba036-8d30-427d-ad6a-3a7fa3e530f4,Stephanie Byrd,charleslandry@example.net,664-674-3671x3695,"0909 Wall Heights Apt. 953, New John, WV 94994",1991-06-14,2021-10-31T15:24:18.107535
69e5c7eb-520a-43a2-a451-6e19046e62c1,2025-02-17T11:20:55.185616,842.16,purchase,Williams-Brown,Cochranshire,False,False,86188.74,85346.58,cb4a546c-42ef-4f46-8391-65bd6df7542f,credit,OUMN50618091901581,99928.96,a5da3d42-dc98-45fa-88fb-6a7dae0872d3,Carol Tucker,michellebarrera@example.org,(206)247-4687x2343,"97882 Susan Common, North Brooke, TX 31329",1966-09-20,2021-07-11T13:37:43.403423
f5a679ac-4e45-4679-a95c-060d34b024c0,2025-03-23T15:30:44.619959,1534.5,transfer,Fernandez Inc,Finleyfort,False,False,75425.9,73891.4,99311163-628c-454d-9a12-675039d42b10,checking,NNJO42312209949993,75425.9,17553c5d-a129-4c84-9b57-4c040ddfcaad,Michael Miller,brownamy@example.net,598.922.5871,"72867 Angelica Spring Suite 064, Lake Jefferyland, AZ 56035",1962-09-10,2023-02-21T05:42:42.384855
8ac4c173-9ab0-42fe-8fbb-5b188014b1b8,2025-01-12T17:22:54.415349,1722.07,payment,"Donovan, Howard and Maldonado",Brownland,False,False,28613.9,30335.97,2e5fc280-81a7-499c-b433-33d4debbace2,savings,FIZW37280512927663,28613.9,17aa5deb-2df9-4a9c-8960-ee8911684f24,Amy Mendoza,gsimmons@example.com,001-771-815-9212x499,"Unit 8478 Box 9611, DPO AP 85817",1998-12-12,2023-06-24T22:43:08.840263
